place1,dis,place2_Y,dir,place2_Z,triplet,question,answer,transition
Foleshill,far,Monkseaton South,west,Henley,"Foleshill is far Monkseaton South, west Henley",Is Foleshill far to Monkseaton South and west of Henley?,Yes,no_change
Foleshill,far,Monkseaton South,west,Henley,"Foleshill is far Monkseaton South, west Henley",Is Monkseaton South near to Foleshill and west of Henley?,No,flip_place_replace_distance
Stockbridge,near,Prescot,west,Droylsden West,"Stockbridge is near Prescot, west Droylsden West",Is Stockbridge near to Prescot and west of Droylsden West?,Yes,no_change
Stockbridge,near,Prescot,west,Droylsden West,"Stockbridge is near Prescot, west Droylsden West",Is Prescot far to Stockbridge and west of Droylsden West?,No,flip_place_replace_distance
Stockbridge,close,Shevington,east,Moreton West and Saughall Massie,"Stockbridge is close Shevington, east Moreton West and Saughall Massie",Is Stockbridge close to Shevington and east of Moreton West and Saughall Massie?,Yes,no_change
Stockbridge,close,Shevington,east,Moreton West and Saughall Massie,"Stockbridge is close Shevington, east Moreton West and Saughall Massie",Is Stockbridge distant to Shevington and east of Moreton West and Saughall Massie?,No,replace_distance
Stockbridge,distant,Woodhouse Park,south,Copt Hill,"Stockbridge is distant Woodhouse Park, south Copt Hill",Is Stockbridge distant to Woodhouse Park and south of Copt Hill?,Yes,no_change
Stockbridge,distant,Woodhouse Park,south,Copt Hill,"Stockbridge is distant Woodhouse Park, south Copt Hill",Is Woodhouse Park close to Stockbridge and south of Copt Hill?,No,flip_place_replace_distance
Stockbridge,far,West Park,north,Tipton Green,"Stockbridge is far West Park, north Tipton Green",Is Stockbridge far to West Park and north of Tipton Green?,Yes,no_change
Stockbridge,far,West Park,north,Tipton Green,"Stockbridge is far West Park, north Tipton Green",Is Stockbridge far to West Park and south of Tipton Green?,No,replace_direction
Medlock Vale,near,Shaw,east,Cherryfield,"Medlock Vale is near Shaw, east Cherryfield",Is Medlock Vale near to Shaw and east of Cherryfield?,Yes,no_change
Medlock Vale,near,Shaw,east,Cherryfield,"Medlock Vale is near Shaw, east Cherryfield",Is Medlock Vale far to Shaw and east of Cherryfield?,No,replace_distance
Medlock Vale,close,Norden,north,Pheasey Park Farm,"Medlock Vale is close Norden, north Pheasey Park Farm",Is Medlock Vale close to Norden and north of Pheasey Park Farm?,Yes,no_change
Medlock Vale,close,Norden,north,Pheasey Park Farm,"Medlock Vale is close Norden, north Pheasey Park Farm",Is Norden distant to Medlock Vale and north of Pheasey Park Farm?,No,flip_place_replace_distance
Medlock Vale,distant,Royston,south,Walker,"Medlock Vale is distant Royston, south Walker",Is Medlock Vale distant to Royston and south of Walker?,Yes,no_change
Medlock Vale,distant,Royston,south,Walker,"Medlock Vale is distant Royston, south Walker",Is Royston close to Medlock Vale and south of Walker?,No,flip_place_replace_distance
Medlock Vale,far,Wednesfield South,west,Mosborough,"Medlock Vale is far Wednesfield South, west Mosborough",Is Medlock Vale far to Wednesfield South and west of Mosborough?,Yes,no_change
Medlock Vale,far,Wednesfield South,west,Mosborough,"Medlock Vale is far Wednesfield South, west Mosborough",Is Medlock Vale near to Wednesfield South and west of Mosborough?,No,replace_distance
Colne Valley,near,Saddleworth,west,Park & Arbourthorne,"Colne Valley is near Saddleworth, west Park & Arbourthorne",Is Colne Valley near to Saddleworth and west of Park & Arbourthorne?,Yes,no_change
Colne Valley,near,Saddleworth,west,Park & Arbourthorne,"Colne Valley is near Saddleworth, west Park & Arbourthorne",Is Saddleworth far to Colne Valley and west of Park & Arbourthorne?,No,flip_place_replace_distance
Colne Valley,close,Medlock Vale,north,East Park,"Colne Valley is close Medlock Vale, north East Park",Is Colne Valley close to Medlock Vale and north of East Park?,Yes,no_change
Colne Valley,close,Medlock Vale,north,East Park,"Colne Valley is close Medlock Vale, north East Park",Is Colne Valley distant to Medlock Vale and north of East Park?,No,replace_distance
Colne Valley,distant,St. Mary's,south,Barnes,"Colne Valley is distant St. Mary's, south Barnes",Is Colne Valley distant to St. Mary's and south of Barnes?,Yes,no_change
Colne Valley,distant,St. Mary's,south,Barnes,"Colne Valley is distant St. Mary's, south Barnes",Is Colne Valley close to St. Mary's and south of Barnes?,No,replace_distance
Colne Valley,far,St. Pauls,east,Windle St Helens,"Colne Valley is far St. Pauls, east Windle St Helens",Is Colne Valley far to St. Pauls and east of Windle St Helens?,Yes,no_change
Colne Valley,far,St. Pauls,east,Windle St Helens,"Colne Valley is far St. Pauls, east Windle St Helens",Is St. Pauls near to Colne Valley and east of Windle St Helens?,No,flip_place_replace_distance
Rainford,near,Sutton Weaver (civil parish),west,Woodhouse Park,"Rainford is near Sutton Weaver (civil parish), west Woodhouse Park",Is Rainford near to Sutton Weaver (civil parish) and west of Woodhouse Park?,Yes,no_change
Rainford,near,Sutton Weaver (civil parish),west,Woodhouse Park,"Rainford is near Sutton Weaver (civil parish), west Woodhouse Park",Is Sutton Weaver (civil parish) far to Rainford and west of Woodhouse Park?,No,flip_place_replace_distance
Rainford,close,Shevington,north,Bloxwich East,"Rainford is close Shevington, north Bloxwich East",Is Rainford close to Shevington and north of Bloxwich East?,Yes,no_change
Rainford,close,Shevington,north,Bloxwich East,"Rainford is close Shevington, north Bloxwich East",Is Rainford distant to Shevington and north of Bloxwich East?,No,replace_distance
Rainford,distant,Saddleworth,south,Deckham,"Rainford is distant Saddleworth, south Deckham",Is Rainford distant to Saddleworth and south of Deckham?,Yes,no_change
Rainford,distant,Saddleworth,south,Deckham,"Rainford is distant Saddleworth, south Deckham",Is Rainford distant to Saddleworth and north of Deckham?,No,replace_direction
Rainford,far,Wickersley,east,Park,"Rainford is far Wickersley, east Park",Is Rainford far to Wickersley and east of Park?,Yes,no_change
Rainford,far,Wickersley,east,Park,"Rainford is far Wickersley, east Park",Is Wickersley near to Rainford and east of Park?,No,flip_place_replace_distance
Gorton South,near,Rusholme,south,Benwell and Scotswood,"Gorton South is near Rusholme, south Benwell and Scotswood",Is Gorton South near to Rusholme and south of Benwell and Scotswood?,Yes,no_change
Gorton South,near,Rusholme,south,Benwell and Scotswood,"Gorton South is near Rusholme, south Benwell and Scotswood",Is Gorton South far to Rusholme and south of Benwell and Scotswood?,No,replace_distance
Gorton South,close,Royton North,north,Lye and Stourbridge North,"Gorton South is close Royton North, north Lye and Stourbridge North",Is Gorton South close to Royton North and north of Lye and Stourbridge North?,Yes,no_change
Gorton South,close,Royton North,north,Lye and Stourbridge North,"Gorton South is close Royton North, north Lye and Stourbridge North",Is Royton North distant to Gorton South and north of Lye and Stourbridge North?,No,flip_place_replace_distance
Gorton South,distant,St. Michaels,east,Bucklow-St. Martins,"Gorton South is distant St. Michaels, east Bucklow-St. Martins",Is Gorton South distant to St. Michaels and east of Bucklow-St. Martins?,Yes,no_change
Gorton South,distant,St. Michaels,east,Bucklow-St. Martins,"Gorton South is distant St. Michaels, east Bucklow-St. Martins",Is Gorton South close to St. Michaels and east of Bucklow-St. Martins?,No,replace_distance
Gorton South,far,Pedmore and Stourbridge East,west,Kirkburton,"Gorton South is far Pedmore and Stourbridge East, west Kirkburton",Is Gorton South far to Pedmore and Stourbridge East and west of Kirkburton?,Yes,no_change
Gorton South,far,Pedmore and Stourbridge East,west,Kirkburton,"Gorton South is far Pedmore and Stourbridge East, west Kirkburton",Is Gorton South far to Pedmore and Stourbridge East and east of Kirkburton?,No,replace_direction
Monkseaton North,near,Monkseaton South,north,Mosborough,"Monkseaton North is near Monkseaton South, north Mosborough",Is Monkseaton North near to Monkseaton South and north of Mosborough?,Yes,no_change
Monkseaton North,near,Monkseaton South,north,Mosborough,"Monkseaton North is near Monkseaton South, north Mosborough",Is Monkseaton North near to Monkseaton South and south of Mosborough?,No,replace_direction
Monkseaton North,close,Walker,east,Fawdon,"Monkseaton North is close Walker, east Fawdon",Is Monkseaton North close to Walker and east of Fawdon?,Yes,no_change
Monkseaton North,close,Walker,east,Fawdon,"Monkseaton North is close Walker, east Fawdon",Is Monkseaton North distant to Walker and east of Fawdon?,No,replace_distance
Monkseaton North,distant,Newburn,south,St. Mary's,"Monkseaton North is distant Newburn, south St. Mary's",Is Monkseaton North distant to Newburn and south of St. Mary's?,Yes,no_change
Monkseaton North,distant,Newburn,south,St. Mary's,"Monkseaton North is distant Newburn, south St. Mary's",Is Monkseaton North distant to Newburn and north of St. Mary's?,No,replace_direction
Monkseaton North,far,Northowram and Shelf,west,Whitley Bay,"Monkseaton North is far Northowram and Shelf, west Whitley Bay",Is Monkseaton North far to Northowram and Shelf and west of Whitley Bay?,Yes,no_change
Monkseaton North,far,Northowram and Shelf,west,Whitley Bay,"Monkseaton North is far Northowram and Shelf, west Whitley Bay",Is Monkseaton North near to Northowram and Shelf and west of Whitley Bay?,No,replace_distance
Edlington & Warmsworth,near,Tickhill & Wadsworth,east,Prescot,"Edlington & Warmsworth is near Tickhill & Wadsworth, east Prescot",Is Edlington & Warmsworth near to Tickhill & Wadsworth and east of Prescot?,Yes,no_change
Edlington & Warmsworth,near,Tickhill & Wadsworth,east,Prescot,"Edlington & Warmsworth is near Tickhill & Wadsworth, east Prescot",Is Edlington & Warmsworth far to Tickhill & Wadsworth and east of Prescot?,No,replace_distance
Edlington & Warmsworth,close,Richmond,south,Monkton,"Edlington & Warmsworth is close Richmond, south Monkton",Is Edlington & Warmsworth close to Richmond and south of Monkton?,Yes,no_change
Edlington & Warmsworth,close,Richmond,south,Monkton,"Edlington & Warmsworth is close Richmond, south Monkton",Is Richmond distant to Edlington & Warmsworth and south of Monkton?,No,flip_place_replace_distance
Edlington & Warmsworth,distant,Shipley,north,Kingstanding,"Edlington & Warmsworth is distant Shipley, north Kingstanding",Is Edlington & Warmsworth distant to Shipley and north of Kingstanding?,Yes,no_change
Edlington & Warmsworth,distant,Shipley,north,Kingstanding,"Edlington & Warmsworth is distant Shipley, north Kingstanding",Is Edlington & Warmsworth distant to Shipley and south of Kingstanding?,No,replace_direction
Edlington & Warmsworth,far,Sale Moor,west,Balby South,"Edlington & Warmsworth is far Sale Moor, west Balby South",Is Edlington & Warmsworth far to Sale Moor and west of Balby South?,Yes,no_change
Edlington & Warmsworth,far,Sale Moor,west,Balby South,"Edlington & Warmsworth is far Sale Moor, west Balby South",Is Edlington & Warmsworth far to Sale Moor and east of Balby South?,No,replace_direction
Horwich and Blackrod,near,Rumworth,west,St. Helens,"Horwich and Blackrod is near Rumworth, west St. Helens",Is Horwich and Blackrod near to Rumworth and west of St. Helens?,Yes,no_change
Horwich and Blackrod,near,Rumworth,west,St. Helens,"Horwich and Blackrod is near Rumworth, west St. Helens",Is Horwich and Blackrod near to Rumworth and east of St. Helens?,No,replace_direction
Horwich and Blackrod,close,Little Hulton,north,Baguley,"Horwich and Blackrod is close Little Hulton, north Baguley",Is Horwich and Blackrod close to Little Hulton and north of Baguley?,Yes,no_change
Horwich and Blackrod,close,Little Hulton,north,Baguley,"Horwich and Blackrod is close Little Hulton, north Baguley",Is Horwich and Blackrod distant to Little Hulton and north of Baguley?,No,replace_distance
Horwich and Blackrod,distant,Old Swan,south,Whitley Bay,"Horwich and Blackrod is distant Old Swan, south Whitley Bay",Is Horwich and Blackrod distant to Old Swan and south of Whitley Bay?,Yes,no_change
Horwich and Blackrod,distant,Old Swan,south,Whitley Bay,"Horwich and Blackrod is distant Old Swan, south Whitley Bay",Is Horwich and Blackrod distant to Old Swan and north of Whitley Bay?,No,replace_direction
Horwich and Blackrod,far,Shiney Row,east,Manor,"Horwich and Blackrod is far Shiney Row, east Manor",Is Horwich and Blackrod far to Shiney Row and east of Manor?,Yes,no_change
Horwich and Blackrod,far,Shiney Row,east,Manor,"Horwich and Blackrod is far Shiney Row, east Manor",Is Horwich and Blackrod far to Shiney Row and west of Manor?,No,replace_direction
St. Matthew's,near,West Bromwich Central,south,Heswall,"St. Matthew's is near West Bromwich Central, south Heswall",Is St. Matthew's near to West Bromwich Central and south of Heswall?,Yes,no_change
St. Matthew's,near,West Bromwich Central,south,Heswall,"St. Matthew's is near West Bromwich Central, south Heswall",Is West Bromwich Central far to St. Matthew's and south of Heswall?,No,flip_place_replace_distance
St. Matthew's,close,Wednesfield North,north,Acocks Green,"St. Matthew's is close Wednesfield North, north Acocks Green",Is St. Matthew's close to Wednesfield North and north of Acocks Green?,Yes,no_change
St. Matthew's,close,Wednesfield North,north,Acocks Green,"St. Matthew's is close Wednesfield North, north Acocks Green",Is St. Matthew's distant to Wednesfield North and north of Acocks Green?,No,replace_distance
St. Matthew's,distant,Meriden West Midlands,west,Castle Bromwich,"St. Matthew's is distant Meriden West Midlands, west Castle Bromwich",Is St. Matthew's distant to Meriden West Midlands and west of Castle Bromwich?,Yes,no_change
St. Matthew's,distant,Meriden West Midlands,west,Castle Bromwich,"St. Matthew's is distant Meriden West Midlands, west Castle Bromwich",Is St. Matthew's distant to Meriden West Midlands and east of Castle Bromwich?,No,replace_direction
St. Matthew's,far,West Park,east,Bilston East,"St. Matthew's is far West Park, east Bilston East",Is St. Matthew's far to West Park and east of Bilston East?,Yes,no_change
St. Matthew's,far,West Park,east,Bilston East,"St. Matthew's is far West Park, east Bilston East",Is West Park near to St. Matthew's and east of Bilston East?,No,flip_place_replace_distance
